22,66,FILTER,FIREWALL,SRCPORT = '80' AND SRCIP >= '10.32.0.0' AND SRCIP < '10.33.0.0' AND SRCIP <= '10.32.5.50' AND DSTIP > '172.28.0.0' AND DSTIP < '172.29.0.0',1
23,70,FILTER,FIREWALL,SRCPORT <> '80',0
24,71,FILTER,FIREWALL,SRCPORT <> '80' AND DSTPORT <> '80',0
25,72,FILTER,FIREWALL,SRCPORT <> '80' AND DSTPORT <> '80' AND DSTPORT <> '6667',0
26,73,FILTER,FIREWALL,SRCPORT <> '80' AND DSTPORT <> '80' AND DSTPORT <> '6667' AND SRCPORT <> '6667',0
27,74,FILTER,FIREWALL,SRCPORT <> '80' AND DSTPORT <> '80' AND DSTPORT <> '6667' AND SRCPORT <> '6667' AND SRCPORT <> '53',0
28,75,FILTER,FIREWALL,SRCPORT <> '80' AND DSTPORT <> '80' AND DSTPORT <> '6667' AND SRCPORT <> '6667' AND SRCPORT <> '53' AND DSTPORT <> '53',0
29,76,FILTER,FIREWALL,SRCPORT <> '80' AND DSTPORT <> '80' AND DSTPORT <> '6667' AND SRCPORT <> '6667' AND SRCPORT <> '53' AND DSTPORT <> '53' AND DSTPORT <> '(empty)',0
