4,7,FILTER,FIREWALL,DSTPORT = '445',0
5,8,FILTER,FIREWALL,SRCPORT = '445',0
6,9,FILTER,FIREWALL,DSTPORT <> '6667' AND DSTPORT <> '445',0
7,10,FILTER,FIREWALL,DSTPORT = '22',0
8,14,FILTER,FIREWALL,DSTPORT = '139',0
9,15,FILTER,FIREWALL,SRCPORT = '139',0
10,16,FILTER,IDS,DSTPORT = '3484',0
11,17,FILTER,IDS,DSTPORT = '445',0
