13,42,FILTER,FIREWALL,SRCPORT <> '80' AND SRCPORT <> '6667' AND SRCPORT <> '(empty)' AND AND DSTPORT = '22',0
14,43,FILTER,FIREWALL,SRCPORT <> '80' AND SRCPORT <> '6667' AND SRCPORT <> '(empty)' AND AND DSTPORT = '22' AND SRCIP >= '172.23.0.0' AND SRCIP < '172.24.0.0' AND DSTIP >= '10.32.5.50' AND DSTIP < '10.33.0.0',1
15,48,FILTER,FIREWALL,DSTPORT <> '6667' AND DSTPORT <> '80' AND SRCPORT <> '80' AND SRCPORT <> '6667' AND SRCPORT <> '(empty)' AND DSTPORT <> '21' AND DSTPORT <> '22',0
16,49,FILTER,FIREWALL,SRCPORT <> '80' AND SRCPORT <> '6667' AND SRCPORT <> '(empty)' AND DSTPORT = '53',0
17,50,FILTER,FIREWALL,SRCPORT <> '80' AND SRCPORT <> '6667' AND SRCPORT <> '(empty)' AND DSTPORT = '53' AND SRCIP = '172.23.0.10' AND DSTIP >= '128.0.0.0' AND DSTIP < '128.1.0.0',1
18,55,FILTER,FIREWALL,DSTPORT = '6667',0
19,56,FILTER,FIREWALL,SRCPORT = '6667' AND Operation = 'Deny' AND SRCIP >= '10.32.5.50' AND SRCIP < '10.33.0.0' AND DSTIP = '10.32.0.1',1
20,60,FILTER,FIREWALL,DSTPORT = '80' AND DSTIP = '10.32.0.100' AND SRCIP >= '172.23.21.0' AND SRCIP < '172.24.0.0',1
